preprocessed_text,label
오늘 대전 지역 폭염 경보 발령 야외 활동 자제 하다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 서구,13
달서구 주민 이순덕 세 찾다 밤색 티 하늘색 바지 갈색 단화 짧다 파마 검정 대구 경찰청,34
남구 폭염 경보 발효 중 낮 야외 활동 자제 충분하다 수분 섭취 그늘 휴식 취하 기 질환 발생 하다 않다 건강 관리 유의 바라다 남구,13
오늘 논산시 지역 폭염 경보 발령 중 이다 농사일 야외 활동 자제 하다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 논산시,13
증평군 지역 폭염 경보 발효 시 중 한낮 야외 활동 논밭 자제 그늘 휴식 충분하다 물 섭취 질환 예방 유의 하다 바라다 증평군,4
오늘 영덕군 관내 폭염 경보 발효 중 야외 활동 자제 하다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 영덕군,13
현재 폭염 특보 발효 농사일 건설 현장 작업 야외 활동 시 충분하다 물 섭취 그늘 휴식 주변 노 약자 안부 확인 안전 관리 유의 바라다 충청북도,31
폭염 주의보 발효 논밭 야외 활동 자제 무더위 쉬다 터 이용 폭염 안전 칙물 그늘 휴식 준수 건강 관리 유의 하다 바라다 사천시,9
폭염 경보 발효 따르다 무더위 시간대 야외 활동 자제 그늘 휴식 취하 기 충분하다 물 마시기 건강 관리 유의 바라다 곡성군,4
보은군 주민 이재근 남다 찾다 흰색 민소매 남색 바지 안경 착용 층북 경찰청,34
경북 지역 현재 폭염 경보 발효 중 한낮 야외 활동 논밭 자제 그늘 휴식 충분하다 물 섭취 질환 예방 유의 하다 바라다 경상북도,4
폭염 지속 따르다 무더위 대시 야외 활동 자제 무더위 쉬다 터 그늘 휴식 취하 기 충분하다 물 마시기 건강 관리 유의 바라다 청양군,4
오늘 대전 지역 폭염 경보 발령 야외 활동 자제 하다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 유성구,13
폭염 경보 발효 중 폭염 대비 건강 관리 안전 칙 꼭 지키다 바라다 시원하다 지내다 물 자주 마시기 낮다 후시 활동 자제 하다 군산시,4
현재 폭염 주의보 발효 야외 활동 논밭 사장 자제 충분하다 수분 섭취 휴식 안전 칙 준수 바라다 건강 관리 유의 하다 울진군,4
대전 지역 폭염 경보 발령 중 농사일 야외 활동 자제 하다 주시 충분하다 수분 섭취 물놀이 안전 건강 관리 유의 하다 바라다 대전광역시,4
폭염 지속 중 외출 시 양산 물병 휴대 논밭 야외 활동 자제 실외 작업장 안전 칙물 그늘 휴식 지키다 건강 유의 하다 바라다 홍성군,9
금일 폭염 경보 발령 야외 활동 자제 하다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 고령군,13
남구 실종 되다 이차 씨 세 찾다 중단 발 흰색 카라 티 베이지 반바지 아디다스 희다 운동화 울산 경찰청,34
해운대구 폭염 경보 발효 중 야외 현장 근로자 장시간 야외 활동 자제 폭염 안전 칙물 그늘 휴식 준수 건강 관리 유의 하다 시기 바라다 해운대구,31
오늘 당진시 폭염 경보 유지 최고 체감온도 도 야외 활동 자제 충분하다 수분 섭취 그늘 휴식 건강 관리 유의 바라다 당진시,4
폭염 지속 따르다 낮 비닐하우스 야외 작업 활동 중지 충분하다 휴식 물 섭취 활동 시 양산 쓰기 질환 예방 협조 해주다 바라다 보령시,9
폭염 경보 발령 야외 활동 자제 하다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 영동군,13
화성시 실종 되다 선규 남다 찾다 검정 잠바 바지 착용 안경 우산 들다 경기 남부 경찰청,34
시 폭염 경보 발효 중 폭염 안전 칙물 그늘 휴식 지키다 모자 우산 쓰기 노약 질환 야외 활동 자제 건강 유의 하다 세종 시청,9
금일 최고 기온 도 폭염 경보 지속 충분하다 물 섭취 그늘 휴식 낮 야외 활동 논밭 건설 현장 자제 질환 예방 건강 관리 유의 바라다 안동시,31
질환 위험 매우 높다 돌보다 필요하다 어르신 전화 안부 바라다 무덥다 시시 야외 활동 최대한 자제 하다 광주 광역시,4
연일 무더위 지속 되다 논밭 건설 현장 야외 작업 자제 현기증 발생 시 야외 활동 중지 수분 섭취 휴식 건강 관리 유의 바라다 화성시,31
오늘 임실군 폭염 경보 발령 야외 활동 자제 하다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 임실군,13
시 현재 괴산군 지역 폭염 경보 발효 논밭 건설 현장 야외 활동 자제 폭염 안전 칙물 그늘 휴식 준수 건강 관리 유의 바라다 괴산군,31
폭염 경보 발효 야외 활동 자제 충분하다 수분 섭취 그늘 휴식 취하 질환 발생 하다 않다 건강 관리 유의 바라다 영천시,13
김천시 폭염 경보 발령 중 논밭 건설 현장 야외 활동 자제 충분하다 물 섭취 그늘 휴식 취하 건강 관리 유의 하다 김천시,31
폭염 경보 발효 한낮 야외 활동 자제 논밭 작업 건설 현장 현기증 발생 시 야외 활동 중지 충분하다 수분 섭취 휴식 하다 실천 건강 유의 바라다 부여군,31
분 폭염 경보 발효 질환 발생 가능성 높다 농업인 옥외 노동자 야외 활동 자제 수분 섭취 휴식 건강 유의 바라다 무주군,4
횡성댐 방류 따르다 남한 강변 섬 강변 지대 계 신분 안전하다 곳 대피 차량 시설 물 안전하다 곳 하천 변 접근 금지 안전 유의 바라다 원주시 한국 수자원공사,33
울산 지역 폭염 지속 중 외출 야외 작업 논밭 사장 물류 단순 노무 자제 폭염 안전 칙물 그늘 휴식 준수 안전 유의 바라다 울산 광역시,9
울주군 지역 폭염 지속 되다 바깥 활동 자제 충분하다 물 섭취 그늘 휴식 건강 관리 유의 하다 바라다 울주군,4
신안군 폭염 주의보 발효 중 논 밭 건설 현장 야외 활동 자제 충분하다 물 섭취 그늘 휴식 건강 관리 유의 하다 바라다 신안군,31
부산 부기 해운대 수영 남구 폭염 경보 전시 발효 최고 체감온도 도 장시간 야외 활동 자제 폭염 안전 칙물 휴식 그늘 준수 바라다 부산시,9
부산 동부 시 폭염 경보 발효 낮 야외 활동 자제 충분하다 수분 섭취 그늘 휴식 건강 관리 유의 하다 바라다 수영구,4
오늘 폭염 경보 야외 활동 자제 하다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 행정안전부,13
횡성 지역 폭염 주의보 발효 야외 활동 자제 하다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 횡성군,13
시 현재 기장군 지역 폭염 경보 발효 논밭 건설 현장 야외 활동 자제 폭염 안전 칙물 그늘 휴식 준수 건강 관리 유의 바라다 기장군,31
금산군 폭염 주의보 발효 충분하다 수분 섭취 야외 활동 한낮 논밭 활동 자제 그늘 휴식 취하 건강 관리 유의 바라다 금산군,13
연일 무더위 지속 되다 질환 발생 하다 않다 실외 활동 자제 폭염 안전 칙물 그늘 휴식 준수 하다 시기 바라다 서천군,9
폭염 경보 발효 높다 기온 습도 질환 발생 확률 높다 충분하다 수분 섭취 휴식 폭염 안전 칙 준수 하다 건강 관리 유의 하다 바라다 화순군,4
폭염 경보 발효 하우스 농사일 자제 인 작업 금지 무더위 쉬다 터 활용 물놀이 안전 유의 주변 이웃 살피다 수분 섭취 건강 유의 바라다 공주시,4
폭염 특보 지속 되어다 탈진 질환 발생 가능성 높다 농 작업 야외 활동 자제 하다 충분하다 물 섭취 휴식 건강 유의 바라다 천안시,4
연일 폭염 지속 되다 야외 활동 작업 자제 충분하다 수분 섭취 그늘 휴식 가족 이웃 간 안부 확인 건강 관리 유의 바라다 경주시,4
진안군 폭염 주의보 발효 중 야외 활동 자제 하다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 진안군,13
최고 체감온도 지속 중 논 밭 건설 현장 야외 활동 자제 폭염 안전 칙물 그늘 휴식 준수 건강 관리 유의 바라다 포항시,31
폭염 경보 발효 중 낮 논 밭 야외 활동 자제 하다 주시 충분하다 물 섭취 무더위 쉬다 터 이용 질환 예방 유의 하다 바라다 고창군,4
금일 의성 지역 낮 기온 도 예상 야외 활동 자제 물 자주 마시기 충분하다 휴식 이웃 살피다 건강 유의 바라다 의성군,2
연일 무더위 지속 되다 질환 발생 하다 않다 실외 활동 유의 하다 폭염 안전 칙물 그늘 휴식 준수 하다 시기 바라다 광명 시청,9
폭염 경보 발효 중 낮 영농 작업 실외 활동 자제 충분하다 물 섭취 그늘 휴식 취하 건강 관리 유의 하다 바라다 군위군,13
당분간 폭염 주의보 유지 덥다 시간대 오후 시 야외 활동 자제 휴식 충분하다 수분 섭취 외출 시 모자 양산 챙기다 건강 관리 바라다 부산시,4
김포 전역 연일 폭염 경보 질환 걸리다 쉬다 야외 활동 자제 충분하다 수분 섭취 작업 시 정기 휴식 하다 건강 관리 유의 바라다 김포 시청,4
낮 최고 체감온도 도 폭염 지속 논밭 건설 현장 야외 활동 자제 물 자주 마시기 그늘 휴식 외출 시 양산 쓰기 질환 유의 바라다 기장군,31
폭염 경보 발효 중 연일 이어지다 무더위 질환 우려 되다 야외 활동 자제 충분하다 물 말다 휴식 하다 건강 유의 하다 시흥 시청,4
송파구 주민 고인선 세 찾다 흰색 티 여성 그림 흰색 부바 분홍색 크다 록스 서울 경찰청,34
오늘 밤 내일 많다 비 오다 예상 되다 산간 계곡 하천 변 산책로 이용 자제 하다 시기 바라다 의정부시,35
내일 많다 강수 예상 되다 계곡 하천 유원지 캠핑장 행락 객 대피 권고 드리다 강우 작시 안전지대 대피 하다 바라다 연천군 청,35
많다 비 예상 되어다 산사태 위험 높다 산사태 우려 지역 위험 지역 접근 금지 징후 발견 시 위험 지역 주민 마을 회관 대피 화순군,35
오늘 밤 내일 아침 사이 경기 북부 지역 많다 강수 내리다 예정 하천 변 캠핑장 야영 객 안전 주의 하다 바라다 양주시,35
지역 따르다 상치 못 돌풍 폭우 발생 우려 인명 시설 피해 없다 주의 바라다 김포 시청,2
내일 많다 강수 예상 되다 계곡 하천 유원지 캠핑장 행락 객 대피 권고 드리다 강우 작시 안전지대 대피 하다 바라다 도청,35
오늘 밤 비 오다 예상 되다 집 주변 배수로 미리 정비 하다 산간 계곡 하천 변 산책로 위험 지역 방문 자제 하다 가평군,35
금일 집중호우 부로 온천천 산책로 전면 통제 오니 출입 자제 하다 주시 안전 사고 유의 하다 바라다 금정구,32
금일 시부 온천천 산책로 전면 통제 오니 출입 자제 하다 주시 안전 사고 유의 하다 시기 바라다 연제구,32
금일 집중호우 시부 온천천 산책로 전 구간 통제 하천 출입 금지 안전 사고 유의 바라다 동래구,32
금일 국 지성 호우 예상 되다 산간 계곡 하천 변 행락 객 야영 객 안전하다 곳 대피 하다 시기 바라다 화천군,35
현재 부산 지역 국 지성 강하다 비 내리다 온천천 하천 주변 산책로 출입 자제 하다 주시 빗다 안전 사고 유의 하다 바라다 연제구,32
오늘 밤 짧다 안 매우 강하다 많다 비 예상 되다 산간 계곡 하천 변 야영 자제 하다 대피 권고 받다 대피 하다 포천 시청,35
현재 부산 지역 집중호우 내리다 온천천 산책로 통제 예정 산책로 이용 하다 주민 안전하다 곳 이동 하다 시기 바라다 금정구,35
현재 부산 지역 국 지성 강 한비 내리다 주민 온천천 수영강 산책로 출입 자제 하다 주시 빗다 안전 사고 유의 하다 바라다 동래구,32
현재 부산 지역 국 지성 강하다 비 내리다 하천 주변 산책로 해안가 급경사 위험 지역 접근 자제 하다 시기 바라다 부산시,35
호우 주의보 발효 예정 논밭 물꼬 배수로 작업 자제 하천 계곡 출입 금지 야영 금지 산사태 급경사 지인 피해 우려 지역 접근 자제 필요시 사전 대피 산청군,35
오늘 호우 주의보 발령 하천 주변 산책로 계곡 급경사 농 수로 위험 지역 가지 말다 하천 범람 주의 하다 행정안전부,30
금일 경 서해 대교 서울 방면 중추돌 인하다 차량 화재 발생 하다 차량 운행 시 안전 유의 하다 시기 바라다 당진시,8
오늘 호우 주의보 발령 하천 주변 산책로 계곡 급경사 농 수로 위험 지역 가지 말다 하천 범람 주의 하다 행정안전부,30
오늘 호우 주의보 발령 하천 주변 산책로 계곡 급경사 농 수로 위험 지역 가지 말다 하천 범람 주의 하다 행정안전부,30
오늘 영암군 내 강하다 비 내리다 침수 위험 지역 주민 대피 권고 받다 대피 하다 바라다 영암군,35
팽성 미군기지 인근 집회 행 진로 교통 통제 예정 인근 통행 시 우회 바라다 평택 경찰서,8
오늘 풍랑 주의보 발효 다대 포 불꽃 쇼 변경 축제 인파 밀집 따르다 질서 유지 풍랑 따르다 해안가 선박 출항 낚시 금지 협조 바람 사하구,2
오늘 호우 주의보 발령 하천 주변 산책로 계곡 급경사 농 수로 위험 지역 가지 말다 하천 범람 주의 하다 행정안전부,30
지역 매우 강하다 비 내리다 외출 자제 하다 주시 지대 침수 우려 지역 위험 지역 안전하다 곳 대피 하다 바라다 완도군,31
고양시 주민 이남 세 찾다 짧다 곱슬 머리 꽃 무늬 베이지색 바지 희다 운동화 경기 북부 경찰청,34
폭염 경보 발효 중 경상북도 첫 열 질환 사망자 발생 하다 야외 활동 자제 충분하다 수분 섭취 개인 안전 수칙 준수 하다 바라다 군위군,4
횡성 지역 폭염 주의보 발효 야외 활동 자제 하다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 횡성군,13
마포구 주민 박점 제씨 남다 찾다 희다 줄무늬 남색 반바지 파란색 나이키 신발 치매 인식표 목걸이 서울 경찰청,33
부안 댐 자연 월류 중 이다 직소 하천 수위 상승 하다 예상 되다 하천 주변 계시다 경우 안전하다 곳 대피 하다 바라다 부안군,33
현재 횡성댐 방류 실시 하천 수위 높아지다 예상 되다 하천 주변 계시다 분 안전하다 곳 대피 하다 횡성군 한국 수자원공사,33
진안군 폭염 주의보 발효 중 야외 활동 자제 하다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 진안군,13
서초구 배회 종대 남다 찾다 기다 상의 체크 무늬 부바 검정 슬리퍼 빨간색 모자 서울 경찰청,33
오늘 시부 부산 앞바다 풍랑 주의보 선박 출항 해안가 낚시 금지 대포 불꽃 쇼 분 변경 되어다 양해 바라다 사하구,2
관내 말라리아 확 진자 발생 발열 말라리아 의심 증상 발생 시 보건소 의료 기관 방문 야간 활동 자제 야외 활동 후 샤워 예방 칙 준수 동두천시,2
현재 폭염 경보 발효 중 낮 야외 활동 삼가다 카페인 음료 주류 삼가다 자택 냉 방기 없다 경우 무더위 쉬다 터 이동 하다 건강 유의 바라다 의성군,4
금일 시시 발전소 하부 댐 초당 톤 방류 예정 하천 수위 상승 예상 되다 하천 주변 접근 자제 하다 바라다 무주군,2
폭염 경보 발효 장시간 야외 활동 한낮 야외 작업 논밭 건설 현장 자제 하다 그늘 휴식 취하 건강 관리 유의 바라다 상주시,31
현재 폭염 특보 발효 농사일 건설 현장 작업 야외 활동 시 충분하다 물 섭취 그늘 휴식 주변 노 약자 안부 확인 안전 관리 유의 하다 바라다 충청북도,31
춘천시 주민 고정희 세 찾다 희다 머리 벌집 무늬 티 검정 신발 버버리 양보 행보 조기 사용 강원 경찰청,34
울산 지역 폭염 지속 중 외출 야외 작업 논밭 사장 물류 단순 노무 자제 폭염 안전 칙물 그늘 휴식 준수 안전 유의 바라다 울산 광역시,9
김천시 폭염 경보 발효 중 논 밭 건설 현장 야외 활동 자제 충분하다 물 섭취 그늘 휴식 건강 관리 유의 하다 김천시,31
금일 무더위 지속 되다 야외 활동 자제 하다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 성주군,13
여주시 전역 폭염 경보 발효 중 야외 활동 자제 논 밭 사장 충분하다 물 마시기 모자 양산 착용 안부 전화 건강 유의 바라다 여주시,2
폭염 경보 발효 질환 예방 위해 야외 활동 자제 충분하다 수분 섭취 휴식 주변 노 약자 안부 전화 안전 칙 준수 하다 시기 바라다 군위군,4
폭염 지속 되다 야외 활동 자제 하다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 함안군,13
폭염 경보 발효 중 낮 야외 활동 자제 하다 시기 바라다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 바라다 문경시,13
체감온도 도 폭염 지속 되다 논밭 사장 야외 작업 자제 충분하다 물 섭취 그늘 휴식 건강 관리 유의 하다 바라다 군포시,4
횡성댐 방류 따르다 남한 강변 섬 강변 지대 계 신분 안전하다 곳 대피 차량 시설 물 안전하다 곳 하천 변 접근 금지 안전 유의 바라다 원주시 한국 수자원공사,33
폭염 경보 발효 질환 예방 위해 낮 야외 활동 자제 충분하다 수분 섭취 휴식 주변 노 약자 안부 전화 안전 칙 준수 하다 시기 바라다 양평군,4
금일 화천댐 방류 인하다 수위 높아지다 예상 되다 주민 행락 객 분 하천 변 주변 대피 해주다 바라다 화천군,8
현재 낮 기온 도 습도 퍼센트 질환 걸리다 쉬다 야외 활동 자제 충분하다 수분 섭취 그늘 휴식 건강 관리 유의 바라다 예천군,4
시 장흥 댐 초당 톤 이내 증가 방류 하류 지역 하천 수위 상승 예상 하천 주변 계시다 경우 안전하다 곳 대피 바라다 한국 수자원공사,33
울주군 지역 폭염 지속 되다 바깥 활동 자제 충분하다 물 섭취 그늘 휴식 건강 관리 유의 하다 바라다 울주군,4
연일 무더위 지속 되다 무더위 대시 야외 활동 자제 적정 실내 냉방 유지 물 자주 마시기 건강 관리 유의 바라다 청양군,4
아산시 폭염 경보 발효 중 이다 야외 활동 자제 논 밭 사장 충분하다 물 마시기 그늘 휴식 건강 관리 유의 바라다 아산시,4
폭염 경보 발효 중 옥외 작업 논밭 작업장 야외 활동 최대한 자제 하다 주시 무더위 쉬다 터 이용 충분하다 휴식 수분 섭취 건강 관리 유의 바라다 군산시,4
화천군 전역 연일 무덥다 날씨 지속 되다 외출 야외 활동 자제 하다 충분하다 휴식 물 섭취 안전 관리 유의 하다 바라다 화천군,4
태안군 현재 폭염 주의보 발효 중 이다 야외 활동 자제 논 밭 사장 충분하다 물 마시기 모자 양산 착용 건강 유의 바라다 태안군,2
정읍시 폭염 경보 발효 중 야외 활동 자제 하다 현기증 메스꺼움 두통 증세 시원하다 장소 이용 하다 휴식 취하 시기 바라다 정읍시,13
오늘 김제시 폭염 경보 발효 야외 활동 자제 하다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 김제시,13
산청군 폭염 경보 발효 이다 논밭 야외 작업 자제 충분하다 물 섭취 양산 쓰기 그늘 쉬다 질환 예방 하다 바라다 산청군,4
완주 지역 폭염 경보 발효 중 야외 활동 자제 하다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 주변 노 약자 살피다 완주군,13
폭염 경보 발효 중 이다 충분하다 물 말다 야외 활동 자제 하다 줄다 주변 노 약자 살피 고향 계시다 부모님 안부 전화 하다 통 해주다 익산시,4
폭염 주의보 발효 논밭 야외 활동 자제 무더위 쉬다 터 이용 폭염 안전 칙물 그늘 휴식 준수 건강 관리 유의 하다 바라다 사천시,9
폭염 경보 발효 중 이다 충분하다 물 말다 야외 활동 자제 하다 줄다 주변 노 약자 살피 고향 계시다 부모님 안부 전화 하다 통 해주다 창원시,4
도내 폭염 특보 발효 최고 체감온도 무더위 쉬다 터 이용 폭염 안전 칙물 그늘 휴식 준수 한낮 야외 작업 자제 안전 유의 바라다 경상남도,9
낮 최고 체감온도 도 무덥다 날씨 물 그늘 휴식 지키다 야외 활동 자제 외출 시 양산 모자 챙기다 개인 건강 유의 하다 바라다 의성군,2
폭염 주의보 지속 발효 중 부모님 안부 전화 드리다 야외 활동 자제 폭염 안전 수칙물 그늘 휴식 준수 건강 관리 유의 바라다 인천광역시,4
폭염 경보 발효 낮 야외 활동 자제 하다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 구리시,13
금일 폭염 경보 발효 지속 야외 활동 자제 하다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 양주시,13
강풍 주의보 발효 야외 활동 자제 하다 날아가다 쉽다 입 간판 단단하다 고정 하다 줄다 물건 떨어지다 다치다 않다 유의 하다 영광군,2
연일 무덥다 날씨 지속 되다 외출 자제 야외 작업 시 충분하다 물 마시기 휴식 확보 여름철 건강 관리 유의 하다 바라다 홍성군,4
가평군 전역 폭염 경보 발령 중 논 밭 작업장 야외 활동 자제 하다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 가평군,13
폭염 경보 발효 야외 활동 논밭 사장 자제 충분하다 수분 섭취 휴식 안전 칙 준수 바라다 건강 관리 유의 하다 바라다 청송군 청,4
체감온도 도 강하다 폭염 지속 되다 환자 발견 신고 바라다 부모님 안부 전화 시기 바라다 광주 광역시,2
폭염 경보 발령 야외 활동 자제 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 서천군,13
창녕군 폭염 경보 발효 중 야외 활동 자제 충분하다 물 섭취 그늘 충분하다 휴식 노 약자 안부 확인 건강 관리 유의 하다 창녕군,4
최고 체감온도 지속 중 논 밭 건설 현장 야외 활동 자제 폭염 안전 칙물 그늘 휴식 준수 건강 관리 유의 바라다 포항시,31
연일 웃다 폭염 지속 되다 충분하다 수분 섭취 낮 야외 작업 운동 자제 외출 시 자양산 햇빛 차단 개인 건강 관리 유의 바라다 수영구,4
도내 연일 무덥다 날씨 지속 충분하다 물 섭취 증상 발생 시 시원하다 장소 이용 외출 시 모자 양산 물병 챙기다 건강 유의 하다 바라다 충청북도,2
폭염 지속 야외 활동 자제 충분하다 물 섭취 무더위 쉬다 터 이용 작업장 안전 칙물 그늘 분 휴식 폭염 안전 유의 하다 시기 바라다 보령시,9
시 폭염 경보 발효 낮 시간대 야외 활동 자제 작업 중단 하다 주시 충분하다 물 섭취 그늘 휴식 취하 건강 관리 유의 바라다 계룡시,13
공주시 폭염 경보 발효 충분하다 휴식 야외 활동 자제 논밭 작업 건설 현장 인 현장 활동 금지 규칙 수분 섭취 건강 관리 유의 하다 공주시,31
오늘 당진시 폭염 경보 발령 최고 체감온도 도 야외 활동 자제 충분하다 수분 섭취 그늘 휴식 건강 관리 유의 바라다 당진시,4
예산군 지역 폭염 경보 발령 충분하다 휴식 시 야외 활동 자제 충분하다 수분 섭취 질환 예방 유의 하다 바라다 예산군,4
진주시 주민 길씨 남다 찾다 빨간색 바탕 희다 줄무늬 검정 바지 검정 신발 지팡이 경남 경찰청,34
김천시 폭염 경보 발효 중 논 밭 건설 현장 야외 활동 자제 충분하다 물 섭취 그늘 휴식 건강 관리 유의 하다 김천시,31
현재 폭염 주의보 발효 야외 활동 논밭 사장 자제 충분하다 수분 섭취 휴식 안전 칙 준수 바라다 건강 관리 유의 하다 바라다 울진군,4
오늘 영덕군 폭염 경보 발령 야외 활동 자제 하다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 영덕군,13
폭염 주의보 발효 중 논밭 건설 현장 야외 활동 자제 이웃 안부 확인 무더위 쉬다 터 이용 폭염 안전 칙물 그늘 휴식 준수 물놀이 안전 사고 유의 바라다 남해,31
금일 기준 폭염 경보 발효 최고 체감온도 매우 무덥다 야외 활동 작업 자제 하다 충분하다 수분 섭취 휴식 건강 관리 유의 하다 바라다 봉화군,4
현재 남양주시 전역 폭염 경보 발효 야외 활동 자제 하다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 남양주시,13
오늘 폭염 경보 야외 활동 자제 하다 충분하다 물 말다 그늘 휴식 취하 건강 관리 유의 하다 행정안전부,13
횡성댐 방류 따르다 남한 강변 섬 강변 지대 계 신분 안전하다 곳 대피 차량 시설 물 안전하다 곳 하천 변 접근 금지 안전 유의 바라다 원주시 한국 수자원공사,33
울산 지역 폭염 지속 중 외출 야외 작업 논밭 사장 물류 단순 노무 자제 폭염 안전 칙물 그늘 휴식 준수 안전 유의 바라다 울산 광역시,9
종로구 목격 되다 권운 하씨 남다 찾다 회색 상의 검정 바지 회색 슬리퍼 앞 부분 대머리 서울 경찰청,34
폭염 경보 발효 낮 영농 작업 실외 활동 자제 충분하다 물 섭취 그늘 휴식 건강 관리 유의 바라다 고령군,4
고양시 주민 권운 하씨 남다 찾다 회색 상의 검정 바지 회색 슬리퍼 앞 부분 대머리 경기 북부 경찰청,34
무덥다 날씨 지속 되다 뙤약볕 아래 무리하다 야외 활동 농촌 작업 자제 하다 실외 근로자 충분하다 물 마시기 휴식 건강 관리 주의 바라다 양산시,4
노원구 주민 임종 철 남다 찾다 체크 무늬 남방 회색 추리 닝 회색 운동화 하늘색 모자 서울 경찰청,34
폭염 경보 발효 중 낮 영농 작업 실외 활동 자제 충분하다 물 섭취 그늘 휴식 취하 건강 관리 유의 하다 바라다 군위군,13
무주군 폭염 주의보 발효 한낮 시 농 작업 자제 충분하다 수분 섭취 부모님 안부 묻다 질환 예방 유의 하다 바라다 무주군,4
폭염 경보 연일 지속 되다 질환 발생 가능성 높다 야외 활동 자제 하다 폭염 안전 칙물 휴식 준수 해주다 바라다 여주시,9
금일 폭염 주의보 발효 중 높다 습도 최고 체감온도 도 예상 장시간 야외 활동 작업 자제 충분하다 휴식 물 섭취 양산 쓰기 질환 예방 바라다 장흥군,4
이천시 폭염 경보 발효 중 논 밭 건설 현장 야외 작업 활동 자제 하다 시기 바라다 충분하다 물 섭취 그늘 휴식 건강 관리 유의 하다 이천시,31
연일 무더위 지속 되다 예정 이다 질환 발생 하다 않다 실외 활동 유의 하다 폭염 안전 칙물 그늘 휴식 준수 하다 시기 바라다 광명 시청,9
낮 최고 체감온도 도 지속 낮 논밭 건설 현장 야외 작업 자제 폭염 안전 칙물 그늘 휴식 준수 건강 관리 유의 바라다 기장군,31
폭염 경보 발효 중 낮 최고 체감온도 도 질환 발생 우려 되다 야외 활동 자제 수분 섭취 휴식 건강 유의 하다 바라다 시흥시,4
폭염 경보 발효 중 야외 활동 자제 충분하다 물 섭취 그늘 충분하다 휴식 노 약자 안부 확인 건강하다 여름 나기 힘쓰다 시기 바라다 경주시,4
계속 되다 폭염 질환 발생 무리하다 야외 활동 자제 하다 부득이 하다 외출 시 모자 양산 꼭 착용 하다 바라다 천안시,2
오늘 전남 지역 호우 예비 특보 발효 하천 주변 산책로 계곡 급경사 농 수로 위험 지역 가지 말다 하천 범람 주의 하다 전라남도,30
폭염 경보 지속 연 폭염 질환 발생 가능성 높다 야외 활동 자제 하다 폭염 안전 칙물 휴식 준수 해주다 바라다 화순군,9
금일 의성 지역 낮 기온 도 예상 야외 활동 자제 물 자주 마시기 충분하다 휴식 이웃 살피다 건강 유의 바라다 의성군,2
폭염 경보 발효 중 높다 습도 최고 체감온도 도 예상 장시간 야외 활동 작업 자제 폭염 안전 칙물 늘바람 휴식 준수 하다 건강 관리 바라다 영주시,9
폭염 주의보 발효 중 높다 습도 최고 체감온도 도 예상 장시간 야외 활동 작업 자제 폭염 안전 칙물 늘바람 휴식 준수 하다 건강 관리 바라다 부산시,9
오늘 호우 주의보 발령 하천 주변 산책로 계곡 급경사 농 수로 위험 지역 가지 말다 하천 범람 주의 하다 행정안전부,30
현재 제주도 북부 추자도 제외 지역 호우 특보 발효 중 해안가 세월 교 낙석 위험 지역 출입 자제 하다 안전 유의 바라다 제주도,32
오늘 호우경보 하천 주변 계곡 급경사 농 수로 위험 지역 가지 말다 대피 권고 받다 대피 하다 행정안전부,30
오늘 밤 짧다 안 매우 강하다 많다 비 예상 되다 산간 계곡 하천 변 산책로 이용 자제 하다 시기 바라다 의정부시,35
현재 집중 호우 위험하다 별빛 린 진입 금 지대 반지하 주택 주민 물막 판 배수로 점검 하다 시기 바라다 관악 구청,8
지하 주택 지하상가 지하 주차장 지하 바닥 물이 차오르다 하수 역류 시 전기 차단 가스 잠그다 후 지상 대피 하다 서울특별시 청,31
강하다 비구름 서남 중심부 이동 안양천 통제 오니 시민 하천 변 산책로 접근 자제 하다 시기 바라다 강서구,35
오늘 호우 주의보 발령 하천 주변 산책로 계곡 급경사 농 수로 위험 지역 가지 말다 하천 범람 주의 하다 행정안전부,30
